"Name","epoch","valid/accuracy_Atelectasis","valid/accuracy_Calcification of the Aorta","valid/accuracy_Cardiomegaly","valid/accuracy_Consolidation","valid/accuracy_Edema","valid/accuracy_Effusion","valid/accuracy_Emphysema","valid/accuracy_Fibrosis","valid/accuracy_Hernia","valid/accuracy_Infiltration","valid/accuracy_Mass","valid/accuracy_No Finding","valid/accuracy_Nodule","valid/accuracy_Pleural Thickening","valid/accuracy_Pneumomediastinum","valid/accuracy_Pneumonia","valid/accuracy_Pneumoperitoneum","valid/accuracy_Pneumothorax","valid/accuracy_Subcutaneous Emphysema","valid/accuracy_Tortuous Aorta","valid/accuracy_mean","valid/loss","valid/precision_Atelectasis","valid/precision_Calcification of the Aorta","valid/precision_Cardiomegaly","valid/precision_Consolidation","valid/precision_Edema","valid/precision_Effusion","valid/precision_Emphysema","valid/precision_Fibrosis","valid/precision_Hernia","valid/precision_Infiltration","valid/precision_Mass","valid/precision_No Finding","valid/precision_Nodule","valid/precision_Pleural Thickening","valid/precision_Pneumomediastinum","valid/precision_Pneumonia","valid/precision_Pneumoperitoneum","valid/precision_Pneumothorax","valid/precision_Subcutaneous Emphysema","valid/precision_Tortuous Aorta","valid/precision_mean","valid/recall_Atelectasis","valid/recall_Calcification of the Aorta","valid/recall_Cardiomegaly","valid/recall_Consolidation","valid/recall_Edema","valid/recall_Effusion","valid/recall_Emphysema","valid/recall_Fibrosis","valid/recall_Hernia","valid/recall_Infiltration","valid/recall_Mass","valid/recall_No Finding","valid/recall_Nodule","valid/recall_Pleural Thickening","valid/recall_Pneumomediastinum","valid/recall_Pneumonia","valid/recall_Pneumoperitoneum","valid/recall_Pneumothorax","valid/recall_Subcutaneous Emphysema","valid/recall_Tortuous Aorta","valid/recall_mean","variance_factors"
"Trial-021","49","0.8938003778457642","0.9975265264511108","0.9743876457214355","0.9532434344291688","0.97861647605896","0.8550227284431458","0.9770206809043884","0.9838825464248656","0.9972073435783386","0.8175217509269714","0.9256362915039062","0.6583420038223267","0.9370461702346802","0.9543604850769044","0.9983243942260742","0.9861964583396912","0.9973669648170472","0.9409558773040771","0.9819676280021667","0.995372235774994","0.940189778804779","0.12684176862239838","0.41684842109680176","0.020426075905561447","0.33793023228645325","0.27049076557159424","0.21311205625534055","0.41331052780151367","0.1242586150765419","0.040852151811122894","0","0.42291459441185","0.28527045249938965","0.5975820422172546","0.27737903594970703","0.2167033553123474","0.020426075905561447","0","0","0.3032819628715515","0.1259607970714569","0.05787387862801552","0.2072310745716095","0.3203737735748291","0.005106518976390362","0.1359475702047348","0.06756807863712311","0.06964145600795746","0.6296766996383667","0.04372705519199371","0.009921236895024776","0","0.4663032591342926","0.22851841151714325","0.7986201643943787","0.14263999462127686","0.0685744360089302","0.004085215274244547","0","0","0.07369508594274521","0.022566955536603928","0.02723476849496365","0.15571004152297974","[0.2923802126813157,0.3991832475148859]"
"Trial-020","49","0.8929226994514465","0.9974467158317566","0.9761430025100708","0.9570733308792114","0.9775791764259338","0.8768849968910217","0.9769408702850342","0.984441101551056","0.9972073435783386","0.8121758699417114","0.9285885095596312","0.6429426074028015","0.939200520515442","0.958429753780365","0.9982446432113647","0.9861166477203368","0.9972871541976928","0.9415143728256226","0.9795739054679872","0.9955317974090576","0.940812349319458","0.1259285807609558","0.4053628146648407","0","0.3477534055709839","0.2881535589694977","0.22153006494045255","0.4649269580841065","0.14444153010845184","0.05106518790125847","0","0.4118401110172272","0.3367295563220978","0.587576150894165","0.2403308004140854","0.24871064722537992","0","0","0","0.31768783926963806","0.1948760747909546","0.06127822399139404","0.2161131203174591","0.3360275328159332","0","0.14433446526527405","0.0424920916557312","0.06452296674251556","0.5572324395179749","0.06269431114196777","0.0059421309269964695","0","0.4924366772174835","0.1985226422548294","0.8227729797363281","0.12014377117156982","0.06501629948616028","0","0","0","0.13499726355075836","0.1069151535630226","0.020426075905561447","0.1587238609790802","[1.9275704667436735,0.8274530125973703]"
"Trial-019","49","0.8989068865776062","0.9974467158317566","0.9757440090179444","0.9567541480064392","0.9782972931861876","0.8724966049194336","0.9775791764259338","0.984441101551056","0.9972073435783386","0.806430995464325","0.9288278818130492","0.6505226492881775","0.937285542488098","0.9580308198928832","0.9981648325920104","0.9861964583396912","0.9972073435783386","0.941913366317749","0.979813277721405","0.9955317974090576","0.9409398436546326","0.12541835010051727","0.44429928064346313","0","0.3492291271686554","0.27064552903175354","0.26441293954849243","0.45665884017944336","0.22298464179039","0.08510865271091461","0","0.40242183208465576","0.3436630070209503","0.5918921232223511","0.3074914515018463","0.23079031705856323","0","0","0","0.32999923825263977","0.16999845206737518","0.040852151811122894","0.22552236914634705","0.32643261551856995","0","0.123539999127388","0.04651912674307823","0.07001066952943802","0.5797974467277527","0.10316550731658936","0.016049059107899666","0","0.4977038204669952","0.21136058866977692","0.8075585961341858","0.15301474928855896","0.04959626868367195","0","0","0","0.1414419412612915","0.10239975154399872","0.013617384247481825","0.1621103733778","[0.984684188421486,0.5641612730333047]"
"Trial-018","49","0.8923641443252563","0.9974467158317566","0.9734301567077636","0.9542009234428406","0.977898359298706","0.8522301316261292","0.9760631918907166","0.9843612909317015","0.9972073435783386","0.8088247179985046","0.915902018547058","0.674220085144043","0.9397590160369872","0.9543604850769044","0.9979254603385924","0.9861166477203368","0.9973669648170472","0.9390409588813782","0.9810101389884948","0.995611608028412","0.9397670030593872","0.12696994841098783","0.4051840007305145","0","0.32349681854248047","0.2992095351219177","0.2061331272125244","0.40710213780403137","0.14162078499794006","0.040852151811122894","0","0.3970956802368164","0.2600567638874054","0.611849844455719","0.3104974031448364","0.2213749885559082","0.020426075905561447","0","0","0.2874518632888794","0.1581886112689972","0.020426075905561447","0.20554831624031067","0.3204328715801239","0","0.15934309363365173","0.07792501896619797","0.05545412003993988","0.6648808121681213","0.0526505634188652","0.007878629490733147","0","0.4759707748889923","0.2700432240962982","0.7618146538734436","0.15512607991695404","0.08572408556938171","0.004085215274244547","0","0","0.09388577193021774","0.05081367865204811","0.0034043460618704557","0.1619716435670853","[1.66874421206358,1.843354974129647]"
"Trial-017","49","0.9002633094787598","0.9974467158317566","0.9732705950737","0.955716907978058","0.9777387976646424","0.8605282306671143","0.9779781103134156","0.9843612909317015","0.9972073435783386","0.8041171431541443","0.9298651814460754","0.6408681273460388","0.9404771327972412","0.9597063660621644","0.9982446432113647","0.9861964583396912","0.9973669648170472","0.9399186372756958","0.9814888834953308","0.9959307312965392","0.9399346113204956","0.12596867978572843","0.45839616656303406","0","0.27250343561172485","0.2543046474456787","0.22411945462226868","0.42613694071769714","0.17914040386676788","0","0","0.39186835289001465","0.33167752623558044","0.5857770442962646","0.34872984886169434","0.18801486492156985","0","0","0","0.31452688574790955","0.15546512603759766","0.020426075905561447","0.20755435526371","0.2848370671272278","0","0.161163330078125","0.045022908598184586","0.0777924656867981","0.6206003427505493","0.05820075422525406","0","0","0.49991849064826965","0.1985793262720108","0.7969616651535034","0.1292051374912262","0.05101826414465904","0","0","0","0.11816776543855669","0.0564718171954155","0.0034043460618704557","0.15506719052791595","[1.5970670466497616,1.5240446555415876]"
"Trial-016","49","0.8917258381843567","0.9973669648170472","0.971036434173584","0.9538817405700684","0.978137731552124","0.8590121865272522","0.9772600531578064","0.9841219186782836","0.9972871541976928","0.8129737377166748","0.9207691550254822","0.6683156490325928","0.9346525073051452","0.9545998573303224","0.9981648325920104","0.9861964583396912","0.9972871541976928","0.9393600821495056","0.9818080067634584","0.9955317974090576","0.939974308013916","0.12680411338806152","0.4152435660362244","0","0.29914358258247375","0.2571254074573517","0.18485598266124725","0.424124151468277","0.12255644798278809","0.040852151811122894","0.020426075905561447","0.413318395614624","0.26593342423439026","0.6055578589439392","0.28144147992134094","0.18211643397808075","0.010213037952780724","0","0","0.31568998098373413","0.11915210634469986","0.020426075905561447","0.19890885055065155","0.32602235674858093","0","0.14852561056613922","0.06478072702884674","0.08444450795650482","0.6500482559204102","0.04532035440206528","0.004960618447512388","0.010213037952780724","0.4752509295940399","0.26161500811576843","0.7837356328964233","0.1469685137271881","0.0836305171251297","0.004085215274244547","0","0","0.10530401021242142","0.04905775189399719","0.0068086921237409115","0.1625385880470276","[0.2513037684136089,1.266308629488616]"
"Trial-015","49","0.8968323469161987","0.9973669648170472","0.9711162447929382","0.9537221789360046","0.97861647605896","0.8487991690635681","0.977339804172516","0.984201729297638","0.9972073435783386","0.8177611231803894","0.9196521043777466","0.6727040410041809","0.9352110624313354","0.955238163471222","0.9981648325920104","0.9861964583396912","0.9973669648170472","0.9390409588813782","0.9810899496078492","0.9960105419158936","0.9401819109916688","0.12682989239692688","0.4200362265110016","0","0.31970861554145813","0.3449612259864807","0.2059629112482071","0.3971542716026306","0.13048219680786133","0.010213037952780724","0","0.42633056640625","0.260309100151062","0.6115757822990417","0.27208587527275085","0.2384324371814728","0.020426075905561447","0","0","0.3062354028224945","0.11373529583215714","0.040852151811122894","0.20592506229877472","0.2866055369377136","0","0.17138519883155823","0.09669183939695358","0.05374247580766678","0.6641079783439636","0.05989544093608856","0.002918010810390115","0","0.4882790148258209","0.24159178137779236","0.7726101279258728","0.16267243027687073","0.09576015919446944","0.004085215274244547","0","0","0.08359289169311523","0.05643721669912338","0.017021730542182922","0.16286981105804443","[0.2663973946530704,1.0194675845603398]"
"Trial-014","49","0.9023378491401672","0.9974467158317566","0.972791850566864","0.955796718597412","0.9780579209327698","0.8659538626670837","0.9778185486793518","0.9835633635520936","0.9972871541976928","0.8068299889564514","0.926593780517578","0.6406287550926208","0.939200520515442","0.9585893154144288","0.9981648325920104","0.9861964583396912","0.9973669648170472","0.9397590160369872","0.9816484451293944","0.9958509802818298","0.9400941729545592","0.12591759860515594","0.4589029252529144","0","0.30149999260902405","0.27546021342277527","0.2341703474521637","0.4343678653240204","0.1317470371723175","0.020426075905561447","0.020426075905561447","0.3975626230239868","0.2910122275352478","0.586578369140625","0.28063660860061646","0.24727652966976169","0","0","0","0.28060609102249146","0.15428981184959412","0","0.20574815571308136","0.24042010307312012","0","0.16830545663833618","0.05641501769423485","0.05966945365071297","0.6202179789543152","0.06393269449472427","0.002553259488195181","0.020426075905561447","0.4942743480205536","0.2123114317655563","0.8057054281234741","0.1230500116944313","0.08412374556064606","0","0","0","0.1178637444972992","0.05658832564949989","0","0.1562928706407547","[0.4863445953036106,1.7525884168850994]"
"Trial-013","49","0.8943588733673096","0.9974467158317566","0.9745472073554992","0.9570733308792114","0.97686105966568","0.8709806203842163","0.9772600531578064","0.9846006631851196","0.9972073435783386","0.808425784111023","0.9320194721221924","0.6529163122177124","0.935051441192627","0.9593872427940368","0.998085081577301","0.9861964583396912","0.9972871541976928","0.9400781989097596","0.9822070002555848","0.9952126145362854","0.9408602118492126","0.12647183239459991","0.41073134541511536","0","0.2277975082397461","0.24681507050991056","0.22803503274917605","0.445387065410614","0.17512813210487366","0.040852151811122894","0","0.4022247791290283","0.34999963641166687","0.5937660336494446","0.2860293984413147","0.15659990906715393","0.010213037952780724","0","0","0.29335492849349976","0.19497060775756836","0.04595866799354553","0.20539315044879913","0.32400304079055786","0","0.11896713078022005","0.04216798394918442","0.10726937651634216","0.5724956393241882","0.06884855031967163","0.008851299062371254","0","0.47395575046539307","0.17454750835895538","0.821259081363678","0.17847079038619995","0.03657914698123932","0.004085215274244547","0","0","0.13396281003952026","0.05193169414997101","0.02383042313158512","0.15706127882003784","[0.1621543558428562,0.3483500698783454]"
"Trial-012","49","0.8997845649719238","0.9973669648170472","0.9724726676940918","0.9553179740905762","0.97741961479187","0.8639591336250305","0.9779781103134156","0.9848400354385376","0.9972871541976928","0.8128141760826111","0.9269927144050598","0.6344051957130432","0.9424718618392944","0.9582701921463012","0.9982446432113647","0.9861964583396912","0.9973669648170472","0.9391207098960876","0.9813292622566224","0.9960105419158936","0.939982533454895","0.12568700313568115","0.4469734728336334","0","0.29831042885780334","0.29087263345718384","0.20602482557296753","0.4294447898864746","0.19365637004375455","0.020426075905561447","0.020426075905561447","0.40699583292007446","0.2977142035961151","0.5816881656646729","0.3447684943675995","0.2302720844745636","0","0","0","0.2822338938713074","0.16337765753269196","0.020426075905561447","0.21168051660060885","0.2557413876056671","0","0.15441863238811493","0.049076881259679794","0.0642966628074646","0.6029078364372253","0.08057419210672379","0.0020426076371222734","0.020426075905561447","0.4891214072704315","0.21975186467170715","0.8033480644226074","0.10956171154975893","0.07567916810512543","0","0","0","0.13028186559677124","0.04239521920681","0.0034043460618704557","0.15515141189098358","[0.9977564754357237,0.978977337849854]"
"Trial-011","49","0.904172956943512","0.9974467158317566","0.97207373380661","0.955796718597412","0.97686105966568","0.8661932349205017","0.977339804172516","0.984201729297638","0.9972073435783386","0.8106598854064941","0.928987443447113","0.6351232528686523","0.9401580095291138","0.9583499431610109","0.9982446432113647","0.9861964583396912","0.9972871541976928","0.9418335556983948","0.9810899496078492","0.9958509802818298","0.940253973007202","0.1258133202791214","0.5120398998260498","0","0.3179995119571686","0.29860976338386536","0.17609752714633942","0.4407329857349396","0.13948090374469757","0.020426075905561447","0","0.41881099343299866","0.3080306351184845","0.5818048715591431","0.30913227796554565","0.24058939516544345","0","0","0","0.3364105820655823","0.1236506998538971","0","0.21119078993797305","0.21036583185195923","0","0.22630903124809265","0.04700874537229538","0.04283355176448822","0.6171959638595581","0.06633315980434418","0.001856916001997888","0","0.5130595564842224","0.19491396844387057","0.819175124168396","0.11712975054979324","0.07134454697370529","0","0","0","0.12363085895776749","0.0474616140127182","0","0.1549309492111206","[0.1655301331567131,1.5198586255865163]"
"Trial-010","49","0.8978696465492249","0.9973669648170472","0.9754248857498168","0.9569137692451476","0.97741961479187","0.869704008102417","0.9772600531578064","0.9836431741714478","0.9972073435783386","0.80403733253479","0.928987443447113","0.6510013341903687","0.9351312518119812","0.9597063660621644","0.9981648325920104","0.9861964583396912","0.9973669648170472","0.9388015866279602","0.9821271896362304","0.995372235774994","0.9404850602149964","0.12659046053886414","0.4579605460166931","0","0.3510681390762329","0.24000638723373413","0.2543827295303345","0.4501327872276306","0.15834996104240415","0.005106518976390362","0","0.3901090621948242","0.30545973777770996","0.5931276082992554","0.2709318697452545","0.1940476894378662","0","0","0","0.3209240436553955","0.14891353249549866","0.06127822399139404","0.2100899368524551","0.31643256545066833","0","0.12409330159425735","0.04152616858482361","0.10213306546211244","0.6164827346801758","0.06439349055290222","0.0020426076371222734","0","0.48281875252723694","0.17742948234081268","0.8145262002944946","0.1479104608297348","0.03622888773679733","0","0","0","0.1250806301832199","0.06233998388051987","0.03063911199569702","0.15720388293266296","[0.8367657581238432,0.17623381617356348]"
"Trial-009","49","0.8936408162117004","0.9974467158317566","0.974706768989563","0.955796718597412","0.9770206809043884","0.871618926525116","0.97741961479187","0.9828453063964844","0.9972073435783386","0.8065108060836792","0.9328173398971558","0.6535546183586121","0.9371259808540344","0.9599457383155824","0.9979254603385924","0.9861964583396912","0.9971275925636292","0.932418406009674","0.9805313944816588","0.9959307312965392","0.9403893351554872","0.12635554373264313","0.4147481918334961","0","0.2574760317802429","0.2651985287666321","0.24581892788410187","0.4505031704902649","0.18660451471805573","0.038128674030303955","0.020426075905561447","0.4038183987140655","0.3158891499042511","0.5942295789718628","0.30532950162887573","0.20406468212604523","0","0","0","0.2720745801925659","0.15742440521717072","0.040852151811122894","0.20862935483455655","0.3260911703109741","0","0.1221655085682869","0.04163707047700882","0.0986827090382576","0.5971713066101074","0.07076624780893326","0.011088441126048563","0.010213037952780724","0.5015610456466675","0.15368080139160156","0.7841050624847412","0.15153922140598297","0.03885734453797341","0","0","0","0.1974601298570633","0.079593226313591","0.010213037952780724","0.15974126756191254","[0.4235830196134161,0.46532598134470426]"
"Trial-008","49","0.8986675143241882","0.9974467158317566","0.974706768989563","0.9556370973587036","0.9772600531578064","0.8726561665534973","0.977339804172516","0.983722984790802","0.9972073435783386","0.8112981915473938","0.929466187953949","0.6473310589790344","0.9300247430801392","0.9593872427940368","0.9982446432113647","0.9861964583396912","0.9972871541976928","0.9399186372756958","0.9822070002555848","0.9952924251556396","0.9405649304389954","0.12651515007019043","0.44408759474754333","0","0.3212420642375946","0.2444320172071457","0.20857292413711548","0.4585385322570801","0.18081863224506375","0.03063911199569702","0","0.4080357551574707","0.3321268856525421","0.5904876589775085","0.2271919697523117","0.2419019639492035","0","0","0","0.3348505198955536","0.09386268258094788","0.08170430362224579","0.2099246084690094","0.3208141326904297","0","0.1457461267709732","0.052771639078855515","0.08492455631494522","0.5599114298820496","0.05791816487908363","0.004085215274244547","0","0.47982409596443176","0.1826147586107254","0.8275893926620483","0.1572132110595703","0.06503693759441376","0","0","0","0.1332397311925888","0.025379398837685585","0.03744780644774437","0.15672586858272552","[0.19263474069395992,0.4811634724569648]"
"Trial-007","49","0.896672785282135","0.9974467158317566","0.974467396736145","0.9565945863723756","0.9777387976646424","0.866033673286438","0.9746269583702089","0.9845208525657654","0.9972073435783386","0.8090640902519226","0.9311417937278748","0.64844810962677","0.937524914741516","0.9600255489349364","0.9982446432113647","0.9861964583396912","0.9973669648170472","0.938003659248352","0.9809303283691406","0.995372235774994","0.9403813481330872","0.12687714397907257","0.438450425863266","0","0.26616746187210083","0.2880076766014099","0.23125234246253967","0.4330121576786041","0.10809789597988129","0","0","0.4010726511478424","0.32113486528396606","0.5919710397720337","0.2738676071166992","0.2904144525527954","0","0","0","0.29790523648262024","0.15606418251991272","0.09532169252634048","0.20963698625564575","0.3272896707057953","0","0.12182700634002686","0.03999627009034157","0.07221492379903793","0.5796622037887573","0.05521292611956597","0","0","0.4720877408981323","0.16075342893600464","0.8151960968971252","0.15913935005664823","0.06012812629342079","0","0","0","0.16041474044322968","0.08056493103504181","0.05106518790125847","0.15777762234210968","[0.18229719990646304,1.9410336286697816]"
"Trial-006","49","0.8935610055923462","0.9974467158317566","0.9739089012145996","0.9553977251052856","0.9779781103134156","0.8722572326660156","0.9769408702850342","0.983722984790802","0.9971275925636292","0.8053937554359436","0.9328173398971558","0.6521183848381042","0.9399186372756958","0.9588286876678468","0.9982446432113647","0.9861964583396912","0.9972073435783386","0.9305832386016846","0.9811697006225586","0.9958509802818298","0.9403337836265564","0.12630116939544678","0.39389723539352417","0","0.2973203957080841","0.2653120458126068","0.2437511831521988","0.4538793861865998","0.1742052286863327","0.02553259395062923","0","0.4002976417541504","0.31615808606147766","0.5934126377105713","0.3202824294567108","0.24603578448295593","0","0","0","0.2777169644832611","0.17281107604503632","0.040852151811122894","0.2110731899738312","0.31083759665489197","0","0.12556694447994232","0.048614129424095154","0.11450456082820892","0.5726631879806519","0.07207634299993515","0.007878629490733147","0","0.5062604546546936","0.17330138385295868","0.7926815152168274","0.13032658398151398","0.04501839727163315","0","0","0","0.19486942887306213","0.07599452137947083","0.013617384247481825","0.15921056270599365","[1.1476349292983232,0.8137401351361332]"
"Trial-005","49","0.898587703704834","0.9968882203102112","0.974467396736145","0.9569935202598572","0.9780579209327698","0.8634006381034851","0.9775791764259338","0.984441101551056","0.9972871541976928","0.8140907883644104","0.9295459985733032","0.6499640941619873","0.9420729279518129","0.9566743969917296","0.9980052709579468","0.9861964583396912","0.9972871541976928","0.9393600821495056","0.9799728989601136","0.9956913590431212","0.9408281445503236","0.12627142667770386","0.461248517036438","0","0.3369583487510681","0.2694539725780487","0.21685683727264404","0.4340813755989074","0.2222551554441452","0.02723476849496365","0.020426075905561447","0.4115311801433563","0.3245735168457031","0.5919507145881653","0.3356908857822418","0.22809340059757233","0","0","0","0.31713566184043884","0.1434931755065918","0","0.21704918146133423","0.3175670802593231","0","0.1464928537607193","0.04346833750605583","0.07328013330698013","0.6201534867286682","0.09716258198022842","0.004085215274244547","0.010213037952780724","0.4758873283863067","0.2168674468994141","0.7995181083679199","0.11103837192058565","0.060519758611917496","0","0","0","0.19091592729091644","0.07083378732204437","0","0.16190017759799957","[1.808260141961714,0.7597253707679187]"
"Trial-004","49","0.8914864659309387","0.9974467158317566","0.9751855134963988","0.9556370973587036","0.977658987045288","0.8731349110603333","0.9777387976646424","0.98396235704422","0.9970477819442748","0.8068299889564514","0.9320194721221924","0.643341600894928","0.9404771327972412","0.9585893154144288","0.998085081577301","0.9861166477203368","0.9972871541976928","0.93289715051651","0.980052649974823","0.9957711696624756","0.9400383830070496","0.12670709192752838","0.4083583354949951","0","0.31885457038879395","0.2446751892566681","0.23636634647846225","0.4451295137405395","0.12041544169187546","0.08681081980466843","0","0.4032998681068421","0.33068162202835083","0.5871114134788513","0.27380242943763733","0.22833435237407684","0.010213037952780724","0","0","0.2658942937850952","0.1408132016658783","0.040852151811122894","0.2070806473493576","0.3167515993118286","0","0.10247144848108292","0.04871510341763496","0.10419295728206636","0.5468428730964661","0.0484766960144043","0.014331411570310593","0","0.510459840297699","0.17107900977134705","0.794093668460846","0.11518117785453796","0.04308061674237251","0.004085215274244547","0","0","0.20537620782852173","0.07408463954925537","0.010213037952780724","0.1554717868566513","[1.963156070348288,1.7790571313914756]"
"Trial-003","49","0.8906885981559753","0.9974467158317566","0.974467396736145","0.9569935202598572","0.9784568548202516","0.8705816864967346","0.9766217470169068","0.9836431741714478","0.9972871541976928","0.8019627928733826","0.9335354566574096","0.6657623648643494","0.9406366944313048","0.9614617228507996","0.9981648325920104","0.9861166477203368","0.9972073435783386","0.9281097650527954","0.9786962270736694","0.9960105419158936","0.94069242477417","0.12677530944347382","0.3962467312812805","0","0.31793972849845886","0.3183063566684723","0.2522421181201935","0.45171114802360535","0.1706055998802185","0.07829995453357697","0.020426075905561447","0.3946855366230011","0.313525915145874","0.6039987802505493","0.29317140579223633","0.24841883778572085","0","0","0","0.25216424465179443","0.16659632325172424","0.020426075905561447","0.2149382084608078","0.3511188328266144","0","0.12649314105510712","0.05547022819519043","0.11062728613615036","0.6143105626106262","0.06550425291061401","0.016924463212490082","0.010213037952780724","0.5128898620605469","0.156900554895401","0.7735957503318787","0.1213112398982048","0.04258938506245613","0","0","0","0.23203736543655396","0.07889089733362198","0.0034043460618704557","0.16361403465270996","[1.0528513104745238,0.3546526664090628]"
"Trial-002","49","0.8982685804367065","0.9969680309295654","0.974946141242981","0.9572328925132751","0.9778185486793518","0.8549429774284363","0.9772600531578064","0.9828453063964844","0.9973669648170472","0.8195962905883789","0.9286683201789856","0.6513205170631409","0.9412750601768494","0.9553179740905762","0.9979254603385924","0.9861964583396912","0.9972073435783386","0.939200520515442","0.9804515838623048","0.9955317974090576","0.940517008304596","0.12601420283317566","0.43343818187713623","0","0.29702919721603394","0.2893693745136261","0.2545831799507141","0.4105762839317322","0.16691021621227264","0.03302215412259102","0.040852151811122894","0.4241122305393219","0.29953300952911377","0.5919360518455505","0.3075345456600189","0.1936836689710617","0","0","0","0.30304086208343506","0.18045036494731903","0.03063911199569702","0.21283552050590515","0.3025735318660736","0","0.10255240648984908","0.04006396606564522","0.08567364513874054","0.6340662837028503","0.07048027217388153","0.0292862169444561","0.03063911199569702","0.46298864483833313","0.1887870728969574","0.8088223934173584","0.11327937245368958","0.07670111209154129","0","0","0","0.14619144797325134","0.05141589418053627","0.013617384247481825","0.15785697102546692","[1.356728900219658,0.6668283092835056]"
"Trial-001","49","0.8985079526901245","0.9967286586761476","0.9750259518623352","0.955716907978058","0.97861647605896","0.8625229597091675","0.977100431919098","0.9838027358055116","0.9971275925636292","0.8180802464485168","0.9274714589118958","0.6545918583869934","0.9403175711631776","0.9576318264007568","0.9981648325920104","0.9861964583396912","0.9973669648170472","0.9367270469665528","0.9818878173828124","0.9958509802818298","0.940971851348877","0.12638846039772034","0.4574814736843109","0.020426075905561447","0.32718855142593384","0.1841264516115189","0.2631072998046875","0.4271954596042633","0.139578178524971","0.02212824858725071","0","0.4200360774993897","0.32395708560943604","0.5960882902145386","0.30024290084838867","0.26591458916664124","0.020426075905561447","0","0","0.2866992950439453","0.1811598390340805","0.040852151811122894","0.2138303965330124","0.34776803851127625","0.005106518976390362","0.1359640806913376","0.04187461733818054","0.10655570775270462","0.6184085607528687","0.08532971143722534","0.024511290714144707","0","0.4808627963066101","0.20088917016983032","0.8046286702156067","0.11072522401809692","0.0604771263897419","0.004085215274244547","0","0","0.1604200005531311","0.06096911057829857","0.020426075905561447","0.16345007717609406","[0.2510817849619164,0.502367424751143]"
"Trial-000","49","0.9000239372253418","0.9970477819442748","0.973031222820282","0.9577116370201112","0.9782972931861876","0.8562195897102356","0.9777387976646424","0.9849197864532472","0.9972073435783386","0.8110588192939758","0.9297853708267212","0.6514800786972046","0.9400781989097596","0.9592276215553284","0.9978457093238832","0.9861964583396912","0.9972871541976928","0.937764286994934","0.9818878173828124","0.9961701035499572","0.9405490756034852","0.12669438123703003","0.4636501967906952","0","0.27160727977752686","0.28749701380729675","0.2809513807296753","0.4135649800300598","0.1318918019533157","0.03063911199569702","0","0.4098518490791321","0.3123374879360199","0.5940366387367249","0.2857491374015808","0.2344459444284439","0.020426075905561447","0","0","0.30093473196029663","0.07742226868867874","0.020426075905561447","0.2067716270685196","0.2900376617908478","0","0.1450643390417099","0.052794042974710464","0.0951225608587265","0.6406736969947815","0.03089063800871372","0.004085215274244547","0","0.5079941153526306","0.19034244120121","0.7995427250862122","0.11570893973112106","0.05758075416088104","0.004085215274244547","0","0","0.12302199006080627","0.025730011984705925","0.0068086921237409115","0.154474139213562","[1.5200224665698698,0.13402538811669357]"